genres,revenue,release_date,vote_average
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32255440.0,1993-09-17,7.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",21011500.0,1994-01-07,5.1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",15240435.0,1994-04-22,4.6
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",119208989.0,1994-05-24,5.5
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16668552.0,1994-01-26,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",30156002.0,1994-07-01,6.0
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",428868.0,1993-06-09,5.8
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1796389.0,1993-06-18,4.5
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",17287898.0,1993-09-14,7.4
"[{'id': 35, 'name': 'Comedy'}]",3662459.0,1994-01-07,4.9
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2570145.0,1993-09-03,3.7
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",36516012.0,1993-11-10,7.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",7355425.0,1994-05-06,5.7
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",255000211.0,1993-05-28,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",19726050.0,1994-08-19,5.4
"[{'id': 35, 'name': 'Comedy'}]",63000000.0,1993-05-07,6.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7993039.0,1993-09-24,7.4
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",159055768.0,1993-10-08,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",9488998.0,1993-11-05,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11146270.0,1993-10-01,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",270248367.0,1993-06-30,6.6
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",153698625.0,1993-07-16,6.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",368875760.0,1993-08-06,7.2
"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",18635620.0,1993-12-10,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",30.0,1994-02-11,5.4
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",22886222.0,1993-06-04,5.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",74189677.0,1993-08-20,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",133752825.0,1993-05-21,6.2
"[{'id': 35, 'name': 'Comedy'}]",28881266.0,1994-08-12,4.7
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",176997168.0,1993-07-08,6.8
"[{'id': 18, 'name': 'Drama'}]",65796862.0,1993-12-12,7.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8880705.0,1994-04-22,3.9
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",12136938.0,1993-10-15,6.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",920100000.0,1993-06-11,7.6
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2395231.0,1993-09-01,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",418961.0,1993-10-01,6.1
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",137298489.0,1993-06-18,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1499795.0,1993-09-09,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",46405336.0,1993-09-29,5.9
"[{'id': 18, 'name': 'Drama'}]",24760338.0,1993-08-25,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",11285588.0,1993-08-18,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",27900000.0,1993-05-26,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",121969216.0,1996-03-15,5.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",441286195.0,1993-11-24,7.0
"[{'id': 12, 'name': 'Adventure'}]",15826984.0,1994-07-18,4.8
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15340000.0,1994-04-29,6.1
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",135130999.0,1993-11-24,7.2
"[{'id': 18, 'name': 'Drama'}]",206678440.0,1993-12-22,7.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",116700000.0,1993-05-19,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27515786.0,1993-07-23,6.9
"[{'id': 18, 'name': 'Drama'}]",23042200.0,1993-09-24,6.0
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8638072.0,1994-10-21,5.6
"[{'id': 35, 'name': 'Comedy'}]",11439193.0,1994-03-09,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",23237911.0,1993-11-05,7.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",24332324.0,1994-06-03,5.9
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",107198790.0,1993-07-30,5.8
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10696210.0,1993-04-17,4.2
"[{'id': 35, 'name': 'Comedy'}]",35739755.0,1993-07-28,6.4
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3275585.0,1993-09-13,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1001437.0,1993-10-08,5.6
"[{'id': 18, 'name': 'Drama'}]",22750363.0,1993-09-17,7.2
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",321365567.0,1993-11-29,8.3
"[{'id': 18, 'name': 'Drama'}]",7266383.0,1993-08-13,7.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7820688.0,1994-04-13,6.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",48063435.0,1994-07-01,5.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6110979.0,1993-09-05,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7770731.0,1993-10-01,5.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",227799884.0,1993-06-24,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",116300000.0,1993-05-21,4.9
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",33139618.0,1982-06-25,7.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36448200.0,1993-07-02,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",11585483.0,1993-07-30,6.1
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",20915465.0,1993-05-28,4.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7690013.0,1994-04-15,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",16478900.0,1994-09-23,5.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",75634409.0,1993-10-09,7.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",53898845.0,1993-11-11,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",56505065.0,1993-12-25,7.4
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",12281551.0,1993-09-09,7.5
"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",13670688.0,1994-11-23,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1596687.0,1994-04-22,4.7
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",67308282.0,1994-08-05,6.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}]",3021629.0,1994-09-16,4.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",476684675.0,1990-11-09,7.1
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",505000000.0,1990-07-12,6.9
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",504050219.0,1992-11-25,7.4
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",520000000.0,1991-07-01,7.7
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",424208848.0,1990-11-09,7.6
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",411348924.0,1989-06-23,7.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",272742922.0,1991-02-01,8.1
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",184925486.0,1937-12-20,6.9
"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",377350553.0,1991-11-13,7.5
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",84300000.0,1940-02-23,6.9
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",463000000.0,1990-03-23,7.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",638641.0,1969-06-17,7.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",97529550.0,1996-12-20,6.1
"[{'id': 27, 'name': 'Horror'}]",13940383.0,1995-03-17,5.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",60611975.0,1996-04-05,7.7
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",32709423.0,1996-03-08,6.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",16675000.0,1996-03-08,4.9
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",55675257.0,1970-12-23,7.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",442965.0,1995-09-08,6.5
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",102616183.0,1996-04-03,7.4
"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",8620678.0,1996-03-29,5.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",218626.0,1995-06-02,5.1
"[{'id': 35, 'name': 'Comedy'}]",4939939.0,1996-03-22,5.7
"[{'id': 35, 'name': 'Comedy'}]",65335.0,1996-03-14,0.0
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",100860818.0,1996-07-04,6.2
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",457696359.0,1996-05-22,6.7
"[{'id': 14, 'name': 'Fantasy'}]",115267375.0,1996-05-31,6.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",28921264.0,1996-04-12,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9789900.0,1996-04-03,4.8
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",684351.0,1996-03-01,5.2
"[{'id': 18, 'name': 'Drama'}]",536364.0,1955-08-26,7.9
"[{'id': 18, 'name': 'Drama'}]",16000.0,1959-05-01,8.2
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",250200000.0,1996-11-15,6.5
"[{'id': 878, 'name': 'Science Fiction'}]",2500000.0,1968-10-10,5.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10070000.0,1996-04-19,5.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",62949.0,1995-06-09,3.3
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",57400547.0,1996-04-19,5.3
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",74151346.0,1988-11-18,6.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",20080020.0,1996-05-17,5.3
"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15000000.0,1995-09-20,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",24769466.0,1996-05-03,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.0,1996-05-02,5.6
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3014000.0,1996-05-10,5.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",335062621.0,1996-06-06,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",494471524.0,1996-05-10,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",3793614.0,1996-05-02,3.9
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",2287714.0,1995-11-18,7.8
"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",14048372.0,1996-05-31,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",9440272.0,1964-01-29,8.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",17300889.0,1996-06-06,4.7
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",113309743.0,1996-06-28,4.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",58620973.0,1996-08-09,5.9
"[{'id': 18, 'name': 'Drama'}]",1814290.0,1996-05-01,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",16491080.0,1996-02-23,7.8
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",816969268.0,1996-06-25,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",18626419.0,1996-08-15,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",100138851.0,1996-06-21,6.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",102825796.0,1996-06-10,5.7
"[{'id': 35, 'name': 'Comedy'}]",25023434.0,1996-07-04,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",242295562.0,1996-06-21,5.6
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",128769345.0,1996-06-26,5.4
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",65352.0,1994-05-15,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",159212469.0,1996-12-06,5.8
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",29359216.0,1996-07-18,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",13269963.0,1996-06-21,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",152036382.0,1996-07-05,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9482579.0,1996-08-26,5.7
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",152266007.0,1996-07-24,7.0
"[{'id': 18, 'name': 'Drama'}]",665450.0,1996-09-13,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",17193231.0,1996-07-19,5.2
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",4619014.0,1996-07-26,5.0
"[{'id': 35, 'name': 'Comedy'}]",116400000.0,1996-09-20,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",309492681.0,1996-11-08,6.4
"[{'id': 35, 'name': 'Comedy'}]",21302121.0,1996-10-25,5.4
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",258263.0,1996-08-23,6.3
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",60209334.0,1996-08-02,5.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",33459416.0,1996-08-02,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",22231658.0,1996-08-02,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",17917287.0,1996-08-29,5.2
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",5600000.0,1996-08-16,5.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12643776.0,1996-08-23,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",42277365.0,1996-08-09,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3011195.0,1996-08-09,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",53854588.0,1996-08-16,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",300000.0,1991-06-02,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",245066411.0,1972-03-14,8.5
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",20483423.0,1992-07-04,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",431326.0,1996-01-22,6.3
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",7011317.0,1996-09-13,6.9
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",33956608.0,1997-01-10,5.8
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",49627779.0,1996-08-23,4.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",22611954.0,1996-09-06,5.4
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",15116634.0,1995-09-29,5.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",7200000.0,1952-04-10,7.9
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",4500000.0,1951-08-08,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9500000.0,1961-10-05,7.6
"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",28000000.0,1958-05-09,8.0
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",36764313.0,1954-08-01,8.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4500000.0,1934-02-22,7.7
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",13275000.0,1959-07-07,7.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25000000.0,1960-06-15,8.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",25000000.0,1959-03-18,8.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",13474588.0,1963-12-05,7.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10462500.0,1942-11-26,7.9
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1000000.0,1941-11-18,7.8
