budget,genres,revenue,release_date,vote_average,month,year
18000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",74189677.0,1993-08-20,6.1,8,1993
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",133752825.0,1993-05-21,6.2,5,1993
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",176997168.0,1993-07-08,6.8,7,1993
13000000,"[{'id': 18, 'name': 'Drama'}]",65796862.0,1993-12-12,7.6,12,1993
63000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",920100000.0,1993-06-11,7.6,6,1993
9000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2395231.0,1993-09-01,6.5,9,1993
1500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",418961.0,1993-10-01,6.1,10,1993
85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",137298489.0,1993-06-18,6.1,6,1993
13500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",11285588.0,1993-08-18,7.1,8,1993
3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",27900000.0,1993-05-26,7.2,5,1993
55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",121969216.0,1996-03-15,5.8,3,1996
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",441286195.0,1993-11-24,7.0,11,1993
12000000,"[{'id': 12, 'name': 'Adventure'}]",15826984.0,1994-07-18,4.8,7,1994
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15340000.0,1994-04-29,6.1,4,1994
30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",135130999.0,1993-11-24,7.2,11,1993
26000000,"[{'id': 18, 'name': 'Drama'}]",206678440.0,1993-12-22,7.6,12,1993
7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",116700000.0,1993-05-19,7.1,5,1993
14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27515786.0,1993-07-23,6.9,7,1993
11000000,"[{'id': 35, 'name': 'Comedy'}]",11439193.0,1994-03-09,6.7,3,1994
11500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",23237911.0,1993-11-05,7.5,11,1993
40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",24332324.0,1994-06-03,5.9,6,1994
22000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10696210.0,1993-04-17,4.2,4,1993
20000000,"[{'id': 35, 'name': 'Comedy'}]",35739755.0,1993-07-28,6.4,7,1993
11500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3275585.0,1993-09-13,5.7,9,1993
800000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1001437.0,1993-10-08,5.6,10,1993
12000000,"[{'id': 18, 'name': 'Drama'}]",22750363.0,1993-09-17,7.2,9,1993
22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",321365567.0,1993-11-29,8.3,11,1993
13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7820688.0,1994-04-13,6.4,4,1994
25000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",48063435.0,1994-07-01,5.4,7,1994
21000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",227799884.0,1993-06-24,6.5,6,1993
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",116300000.0,1993-05-21,4.9,5,1993
28000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",33139618.0,1982-06-25,7.9,6,1982
20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",11585483.0,1993-07-30,6.1,7,1993
48000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",20915465.0,1993-05-28,4.0,5,1993
7400000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7690013.0,1994-04-15,6.1,4,1994
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",16478900.0,1994-09-23,5.0,9,1994
18000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",75634409.0,1993-10-09,7.6,10,1993
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",53898845.0,1993-11-11,6.2,11,1993
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",56505065.0,1993-12-25,7.4,12,1993
12500000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",12281551.0,1993-09-09,7.5,9,1993
27000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",13670688.0,1994-11-23,6.2,11,1994
18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",476684675.0,1990-11-09,7.1,11,1990
22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",505000000.0,1990-07-12,6.9,7,1990
28000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",504050219.0,1992-11-25,7.4,11,1992
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",520000000.0,1991-07-01,7.7,7,1991
22000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",424208848.0,1990-11-09,7.6,11,1990
35000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",411348924.0,1989-06-23,7.0,6,1989
19000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",272742922.0,1991-02-01,8.1,2,1991
1488423,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",184925486.0,1937-12-20,6.9,12,1937
25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",377350553.0,1991-11-13,7.5,11,1991
2600000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",84300000.0,1940-02-23,6.9,2,1940
14000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",463000000.0,1990-03-23,7.0,3,1990
6244087,"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",638641.0,1969-06-17,7.7,6,1969
7000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",60611975.0,1996-04-05,7.7,4,1996
4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",16675000.0,1996-03-08,4.9,3,1996
4000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",55675257.0,1970-12-23,7.1,12,1970
30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",102616183.0,1996-04-03,7.4,4,1996
12000000,"[{'id': 35, 'name': 'Comedy'}]",4939939.0,1996-03-22,5.7,3,1996
46000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",100860818.0,1996-07-04,6.2,7,1996
80000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",457696359.0,1996-05-22,6.7,5,1996
57000000,"[{'id': 14, 'name': 'Fantasy'}]",115267375.0,1996-05-31,6.4,5,1996
38000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",28921264.0,1996-04-12,6.2,4,1996
13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9789900.0,1996-04-03,4.8,4,1996
80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",250200000.0,1996-11-15,6.5,11,1996
9000000,"[{'id': 878, 'name': 'Science Fiction'}]",2500000.0,1968-10-10,5.7,10,1968
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10070000.0,1996-04-19,5.5,4,1996
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",57400547.0,1996-04-19,5.3,4,1996
31000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",74151346.0,1988-11-18,6.5,11,1988
25530000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",20080020.0,1996-05-17,5.3,5,1996
35000000,"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15000000.0,1995-09-20,6.7,9,1995
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",24769466.0,1996-05-03,6.3,5,1996
4800000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3014000.0,1996-05-10,5.5,5,1996
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",335062621.0,1996-06-06,6.9,6,1996
92000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",494471524.0,1996-05-10,6.1,5,1996
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",14048372.0,1996-05-31,6.1,5,1996
1800000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",9440272.0,1964-01-29,8.0,1,1964
45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",17300889.0,1996-06-06,4.7,6,1996
50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",113309743.0,1996-06-28,4.4,6,1996
45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",58620973.0,1996-08-09,5.9,8,1996
4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",16491080.0,1996-02-23,7.8,2,1996
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",816969268.0,1996-06-25,6.7,6,1996
55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",18626419.0,1996-08-15,5.7,8,1996
100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",100138851.0,1996-06-21,6.8,6,1996
47000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",102825796.0,1996-06-10,5.7,6,1996
27000000,"[{'id': 35, 'name': 'Comedy'}]",25023434.0,1996-07-04,6.7,7,1996
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",242295562.0,1996-06-21,5.6,6,1996
54000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",128769345.0,1996-06-26,5.4,6,1996
80000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",159212469.0,1996-12-06,5.8,12,1996
30000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",29359216.0,1996-07-18,6.7,7,1996
5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",13269963.0,1996-06-21,6.9,6,1996
32000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",152036382.0,1996-07-05,6.2,7,1996
3500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9482579.0,1996-08-26,5.7,8,1996
40000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",152266007.0,1996-07-24,7.0,7,1996
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",17193231.0,1996-07-19,5.2,7,1996
13000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",4619014.0,1996-07-26,5.0,7,1996
26000000,"[{'id': 35, 'name': 'Comedy'}]",116400000.0,1996-09-20,6.5,9,1996
80000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",309492681.0,1996-11-08,6.4,11,1996
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",60209334.0,1996-08-02,5.3,8,1996
36000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",33459416.0,1996-08-02,6.9,8,1996
6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",22231658.0,1996-08-02,6.7,8,1996
13000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",17917287.0,1996-08-29,5.2,8,1996
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",5600000.0,1996-08-16,5.0,8,1996
6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12643776.0,1996-08-23,6.8,8,1996
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",42277365.0,1996-08-09,5.6,8,1996
2962051,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3011195.0,1996-08-09,6.6,8,1996
45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",53854588.0,1996-08-16,5.9,8,1996
200000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",300000.0,1991-06-02,6.0,6,1991
6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",245066411.0,1972-03-14,8.5,3,1972
900000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",20483423.0,1992-07-04,6.7,7,1992
500000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",431326.0,1996-01-22,6.3,1,1996
4500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",7011317.0,1996-09-13,6.9,9,1996
60000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",33956608.0,1997-01-10,5.8,1,1997
40000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",49627779.0,1996-08-23,4.6,8,1996
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",22611954.0,1996-09-06,5.4,9,1996
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",15116634.0,1995-09-29,5.0,9,1995
2540800,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",7200000.0,1952-04-10,7.9,4,1952
2723903,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",4500000.0,1951-08-08,6.9,8,1951
2500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9500000.0,1961-10-05,7.6,10,1961
2479000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",28000000.0,1958-05-09,8.0,5,1958
1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",36764313.0,1954-08-01,8.2,8,1954
325000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4500000.0,1934-02-22,7.7,2,1934
4000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",13275000.0,1959-07-07,7.8,7,1959
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25000000.0,1960-06-15,8.1,6,1960
2883848,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",25000000.0,1959-03-18,8.0,3,1959
4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",13474588.0,1963-12-05,7.7,12,1963
878000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10462500.0,1942-11-26,7.9,11,1942
375000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1000000.0,1941-11-18,7.8,11,1941
17000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",72070731.0,1964-10-21,7.4,10,1964
2238813,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10000000.0,1954-09-28,7.4,9,1954
1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",12000000.0,1953-09-02,7.8,9,1953
2777000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",33754967.0,1939-08-15,7.4,8,1939
4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",400176459.0,1939-12-15,7.7,12,1939
1752000,"[{'id': 18, 'name': 'Drama'}]",5000000.0,1950-08-10,8.2,8,1950
839727,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",23217674.0,1941-04-30,8.0,4,1941
10500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",68700000.0,1968-04-10,7.9,4,1968
1400000,"[{'id': 18, 'name': 'Drama'}]",63463.0,1950-11-09,8.0,11,1950
1688000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2270000.0,1939-01-01,6.4,1,1939
1288000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",6000000.0,1940-04-12,7.7,4,1940
2000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24464742.0,1946-08-15,7.8,8,1946
1500000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7000000.0,1945-12-28,7.3,12,1945
2500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",8750000.0,1955-08-03,7.1,8,1955
1365000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2279000.0,1939-10-06,7.3,10,1939
2033000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",3981000.0,1938-05-13,7.6,5,1938
1020000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2000000.0,1944-10-11,7.6,10,1944
609000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3202000.0,1935-09-06,7.4,9,1935
5400000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",35000000.0,1956-10-10,7.5,10,1956
1,"[{'id': 18, 'name': 'Drama'}]",5.0,1955-03-09,7.5,3,1955
226408,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1423000.0,1934-05-25,7.4,5,1934
6000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",42000000.0,1956-10-17,6.5,10,1956
3180000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",9644124.0,1946-12-20,8.0,12,1946
1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9600000.0,1939-10-19,7.9,10,1939
114000,"[{'id': 27, 'name': 'Horror'}]",30000000.0,1968-10-01,7.5,10,1968
1300000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",10750000.0,1951-12-03,7.4,12,1951
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17570324.0,1958-02-17,7.6,2,1958
4,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",25.0,1932-12-08,6.2,12,1932
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",51702483.0,1996-09-13,5.3,9,1996
28000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16900000.0,1996-10-25,6.8,10,1996
67000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",47267001.0,1996-09-20,6.2,9,1996
9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",41590886.0,1996-11-06,6.9,11,1996
2300000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",49620.0,1996-09-06,6.2,9,1996
38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",17380126.0,1996-09-27,5.7,9,1996
50000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",22540359.0,1996-10-11,5.9,10,1996
5000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",28200000.0,1954-12-23,6.9,12,1954
14000000,"[{'id': 35, 'name': 'Comedy'}]",154864401.0,1993-09-30,6.8,9,1993
